CustomerID,frequency,recency,T,monetary_value,predicted_purchases,prob_alive,CLV_Probabilistic
13436,0.0,0.0,2.0,0.0,0.39120838679092984,1.0,186.75519211575093
13437,6.0,176.0,191.0,327.86,1.6105365643668437,0.8323917095322975,0.0
13439,0.0,0.0,256.0,0.0,0.25141758102582706,1.0,120.02180993846814
13441,0.0,0.0,92.0,0.0,0.32668920094978776,1.0,155.95500133826198
13447,2.0,12.0,36.0,452.71500000000003,0.6822941944057321,0.6252278066674595,0.0
13448,4.0,357.0,374.0,773.8525000000001,0.8415829116471761,0.7808509190164911,0.0
13449,0.0,0.0,24.0,0.0,0.3731660856615088,1.0,178.14215229501724
13450,5.0,192.0,219.0,360.62399999999997,1.2569884311467971,0.7907033039131595,0.0
13451,4.0,308.0,335.0,643.665,0.8673248024307044,0.7670057818099927,0.0
13452,1.0,11.0,271.0,295.0,0.1293281152939426,0.2627455738646365,0.0
13453,1.0,124.0,290.0,171.98,0.17270213815861116,0.36002023048357645,0.0
13455,1.0,342.0,367.0,365.4,0.20999338222624914,0.48284673642259773,0.0
13456,5.0,190.0,208.0,311.812,1.30150730914084,0.8053748527894552,0.0
13458,13.0,352.0,360.0,650.8238461538463,2.8162289468926205,0.9176371654225456,4998.178709086126
13460,1.0,20.0,50.0,75.98,0.32781283332460165,0.4633895941824929,0.0
13461,2.0,125.0,164.0,434.29999999999995,0.5319973948660769,0.614668154230522,0.0
13462,0.0,0.0,253.0,0.0,0.2524800794458547,1.0,120.52902579389146
13464,0.0,0.0,59.0,0.0,0.34768981326471615,1.0,165.98028075416275
13466,0.0,0.0,185.0,0.0,0.2792445345706139,1.0,133.30585044149046
13467,1.0,26.0,37.0,301.25,0.3532386852279271,0.48644471631613617,0.0
13468,35.0,372.0,374.0,152.712,7.521674817756567,0.9694699083452618,1500.559870978658
13470,1.0,16.0,116.0,49.5,0.2426320716655447,0.38785106349003373,0.0
13471,3.0,46.0,48.0,529.97,1.0598141484202603,0.7462962606484986,0.0
13473,1.0,272.0,333.0,181.38,0.2063946650898026,0.4550088584224287,0.0
13474,0.0,0.0,237.0,0.0,0.2583027623464838,1.0,123.30866012805318
13475,3.0,107.0,299.0,371.5533333333333,0.4161033040000113,0.4390508128872924,0.0
13476,1.0,103.0,282.0,510.87,0.16771681293493762,0.3458844243809837,0.0
13477,5.0,254.0,292.0,253.836,1.1167910145363595,0.7783861157145628,0.0
13479,1.0,34.0,235.0,156.6,0.16044084837637654,0.30983352367247674,0.0
13481,3.0,211.0,257.0,379.76,0.6913557090677851,0.6889640066671237,0.0
13482,0.0,0.0,233.0,0.0,0.2598008763336031,1.0,124.02383029035668
13483,0.0,0.0,66.0,0.0,0.34301038141168216,1.0,163.74641199210842
13484,0.0,0.0,242.0,0.0,0.2564543741433411,1.0,122.42627594193172
13485,0.0,0.0,234.0,0.0,0.25942471194842304,1.0,123.84425680882252
13486,2.0,77.0,156.0,460.125,0.4839779885514251,0.5519685557014548,0.0
13487,2.0,296.0,354.0,191.125,0.4036596091959491,0.6091230966062083,0.0
13488,11.0,350.0,368.0,689.6718181818183,2.3215263316250243,0.891137957277985,6369.746331308723
13489,3.0,189.0,295.0,124.08,0.5722834579785274,0.6006505555659133,0.0
13491,9.0,321.0,373.0,124.10222222222222,1.7561799788420325,0.8138320484526519,2571.9249147329638
13492,2.0,78.0,215.0,477.27,0.3796364986319108,0.4747035799053262,0.0
13493,1.0,12.0,288.0,439.28,0.12206206660446346,0.25377332358923194,0.0
13494,0.0,0.0,312.0,0.0,0.23311304029280136,1.0,111.2835820869939
13495,4.0,361.0,369.0,383.48,0.8577599738483495,0.7910776198730193,0.0
13496,1.0,349.0,360.0,152.32,0.2160032253138371,0.4924507716910971,0.0
13497,1.0,86.0,369.0,194.55,0.12022933562727824,0.27711866930965395,0.0
13499,4.0,252.0,270.0,250.22,0.956199617279782,0.7762348097968828,0.0
13500,2.0,99.0,123.0,420.185,0.586502140284102,0.632795508499752,0.0
13501,0.0,0.0,289.0,0.0,0.2402968967068589,1.0,114.71301389377231
13502,2.0,307.0,324.0,88.7,0.4472251780224889,0.6499210936848802,0.0
13503,0.0,0.0,72.0,0.0,0.3390994941159695,1.0,161.8794312909912
13504,0.0,0.0,65.0,0.0,0.3436710693958181,1.0,164.06181144562734
13505,3.0,160.0,233.0,1127.98,0.6670168227980815,0.6423601554161824,0.0
13506,1.0,53.0,370.0,157.4,0.10738406111824292,0.247810682645143,0.0
13507,3.0,142.0,146.0,412.26,0.8842317495172991,0.7440397163590262,0.0
13508,0.0,0.0,244.0,0.0,0.2557224448899716,1.0,122.07686730718993
13509,6.0,276.0,285.0,128.4,1.42746218899235,0.8448424694512193,0.0
13510,3.0,182.0,184.0,402.08,0.8352181319949031,0.7471725885262509,0.0
13512,0.0,0.0,261.0,0.0,0.24966658633618488,1.0,119.18591950079062
13513,0.0,0.0,127.0,0.0,0.3070414705444833,1.0,146.57556114634687
13514,0.0,0.0,74.0,0.0,0.33781579501391723,1.0,161.26661857910344
13515,3.0,175.0,248.0,229.24,0.6558848912178985,0.6453757824000803,0.0
13516,2.0,217.0,239.0,621.705,0.4955329628052487,0.6417648009853906,0.0
13517,2.0,120.0,180.0,513.28,0.4947182515940767,0.5863486534612138,0.0
13518,0.0,0.0,86.0,0.0,0.3303149769498978,1.0,157.68587551257028
13519,0.0,0.0,79.0,0.0,0.3346490614955071,1.0,159.75488226010134
13520,5.0,313.0,372.0,664.1899999999999,0.9761399366307797,0.7529607892707146,0.0
13521,2.0,9.0,11.0,402.885,0.7625593348175908,0.6630760104777579,0.0
13522,0.0,0.0,31.0,0.0,0.3677731644410839,1.0,175.56767773723175
13523,3.0,333.0,367.0,1132.6433333333332,0.6200341751613093,0.7130239022907291,0.0
13524,4.0,179.0,220.0,130.245,0.9743399404592163,0.736547322371473,0.0
13525,1.0,234.0,249.0,345.9,0.2475955073049304,0.4878179051595191,0.0
13527,5.0,293.0,327.0,435.412,1.0795756922503619,0.7875875104340905,0.0
13529,1.0,126.0,205.0,126.66000000000001,0.2312426885613497,0.4271884945480231,0.0
13531,1.0,161.0,367.0,178.35,0.1490308710332435,0.34267303541541705,0.0
13532,0.0,0.0,34.0,0.0,0.36550986114813566,1.0,174.48722124508438
13533,1.0,85.0,268.0,124.15,0.16719882583336165,0.33828477203771673,0.0
13534,17.0,356.0,359.0,328.64,3.715126229169139,0.9403907556339841,2366.2527086583937
13536,6.0,74.0,76.0,498.8533333333333,2.008070994078096,0.8531805092144513,0.0
13538,6.0,272.0,316.0,185.67500000000004,1.2826245115120412,0.7908198043218859,0.0
13539,2.0,224.0,310.0,233.62,0.4007223894423627,0.5719097941778392,0.0
13544,1.0,201.0,241.0,168.5,0.23945344284041237,0.46642880953842664,0.0
13546,2.0,188.0,201.0,219.41500000000002,0.5318306658918475,0.6511425034468071,0.0
13548,1.0,147.0,244.0,401.4,0.21237625427053777,0.4154640407616808,0.0
13549,6.0,217.0,243.0,122.45,1.461511048867706,0.8160330534822402,0.0
13551,0.0,0.0,320.0,0.0,0.23071439664449953,1.0,110.13851677019323
13552,7.0,249.0,316.0,489.4814285714286,1.4003924832818522,0.7555170177308926,0.0
13555,1.0,128.0,202.0,2559.23,0.23474405054919958,0.43168954240978896,0.0
13557,1.0,252.0,281.0,343.38,0.2317891715670321,0.47737493338557063,0.0
13558,3.0,63.0,69.0,134.35666666666665,1.0080159592068314,0.7395116988670364,0.0
13560,0.0,0.0,8.0,0.0,0.38611487402961453,1.0,184.32364926952908
13561,0.0,0.0,216.0,0.0,0.266367801191405,1.0,127.15875110196984
13562,2.0,164.0,246.0,598.03,0.43298842267366683,0.5664050107985567,0.0
13563,1.0,56.0,141.0,466.65,0.24621422346886418,0.4108006090774976,0.0
13564,2.0,224.0,369.0,604.51,0.33208070506869297,0.5103686327893708,0.0
13565,1.0,315.0,335.0,130.04,0.21975921918511473,0.48569727781948935,0.0
13566,1.0,42.0,83.0,289.53000000000003,0.3008801767217629,0.4531555451686363,0.0
13568,0.0,0.0,174.0,0.0,0.28412022275530974,1.0,135.63340811758906
13569,1.0,350.0,368.0,255.43,0.2118575747238347,0.48772366862736366,0.0
13570,0.0,0.0,244.0,0.0,0.2557224448899716,1.0,122.07686730718993
13571,11.0,241.0,254.0,177.00454545454545,2.706118013924331,0.8953039212278932,1905.6787525141233
13572,0.0,0.0,206.0,0.0,0.27038907260880063,1.0,129.07842701246264
13573,1.0,203.0,254.0,262.63,0.23070376319065136,0.45775713456831496,0.0
13575,4.0,153.0,177.0,160.88,1.0762783878496667,0.7618743467966291,0.0
13576,17.0,363.0,374.0,374.5994117647059,3.602488827696492,0.9286225366063506,2615.3872676516967
13577,3.0,216.0,242.0,443.6166666666666,0.7340747889500048,0.7161638641747136,0.0
13579,1.0,355.0,370.0,302.34,0.21225327299191551,0.4898178363349006,0.0
13581,0.0,0.0,310.0,0.0,0.23372055001119726,1.0,111.57359528201226
13583,0.0,0.0,156.0,0.0,0.29247936884650366,1.0,139.62390010829077
13584,0.0,0.0,307.0,0.0,0.23463780220861813,1.0,112.0114734465197
13587,0.0,0.0,64.0,0.0,0.34433433254974455,1.0,164.37844023457257
13588,8.0,240.0,256.0,295.70625,1.952721540564271,0.8637928466971951,0.0
13589,1.0,165.0,180.0,232.65,0.2735746118684915,0.48628141698033855,0.0
13590,5.0,292.0,304.0,334.572,1.1548510344499934,0.81780316477837,0.0
13591,2.0,202.0,267.0,327.465,0.4393787597912291,0.5919355205377907,0.0
13592,3.0,229.0,265.0,57.080000000000005,0.6985456477759322,0.7039290560845445,0.0
13593,4.0,228.0,337.0,369.3075,0.7162599518972073,0.6350119740852955,0.0
13594,0.0,0.0,53.0,0.0,0.3518046332455407,1.0,167.94461490953273
13596,1.0,7.0,13.0,285.44,0.37580677656434036,0.49219167733444724,0.0
13598,0.0,0.0,48.0,0.0,0.35530957787188977,1.0,169.61780656173192
13599,14.0,365.0,367.0,342.9164285714286,3.0343807181237286,0.9307073476981668,2525.453012566577
13600,0.0,0.0,313.0,0.0,0.23281047354701195,1.0,111.13914267146589
13601,1.0,166.0,212.0,320.12,0.2459795230002621,0.45922219113348556,0.0
13602,0.0,0.0,65.0,0.0,0.3436710693958181,1.0,164.06181144562734
13603,0.0,0.0,27.0,0.0,0.37083536845643233,1.0,177.02951372667758
13606,2.0,282.0,312.0,105.26,0.4445484526611083,0.6361116174881428,0.0
13607,0.0,0.0,41.0,0.0,0.36033676999773895,1.0,172.01768924054448
13610,6.0,273.0,286.0,148.785,1.4158940444829762,0.8391248931772401,0.0
13611,2.0,270.0,360.0,434.32500000000005,0.37793250645405263,0.5745156594436184,0.0
13614,3.0,306.0,331.0,468.2366666666667,0.6563413098366265,0.7218320893355604,0.0
13615,0.0,0.0,319.0,0.0,0.23101151214222654,1.0,110.2803538670759
13617,2.0,140.0,181.0,206.53500000000003,0.5169036799723787,0.6136064273619063,0.0
13618,0.0,0.0,174.0,0.0,0.28412022275530974,1.0,135.63340811758906
13621,0.0,0.0,117.0,0.0,0.31240774990745523,1.0,149.13731740520285
13623,4.0,267.0,298.0,147.945,0.9007993418758428,0.7594172724411126,0.0
13626,0.0,0.0,253.0,0.0,0.2524800794458547,1.0,120.52902579389146
13627,4.0,298.0,358.0,331.82,0.7942232812585241,0.7227364538014169,0.0
13629,10.0,315.0,339.0,713.236,2.1599447041768594,0.8727183169101436,8734.174675510942
13630,6.0,280.0,286.0,288.7733333333333,1.4326101332583823,0.8490316275565954,0.0
13631,6.0,168.0,268.0,498.40333333333336,1.1189599817030447,0.6470856023165916,0.0
13632,4.0,219.0,244.0,464.9225,0.9770555763487103,0.7647968124334522,0.0
13634,4.0,294.0,328.0,303.28999999999996,0.8638685464792052,0.7572027350250348,0.0
13635,0.0,0.0,68.0,0.0,0.3416966706288303,1.0,163.11927229388118
13636,4.0,249.0,286.0,198.655,0.9036694897810091,0.7497329339090416,0.0
13637,2.0,174.0,227.0,193.95,0.4733587042521851,0.6024721836965864,0.0
13638,0.0,0.0,16.0,0.0,0.37952874592615604,1.0,181.17956120600383
13639,0.0,0.0,75.0,0.0,0.3371776175951982,1.0,160.96196522692338
13642,0.0,0.0,216.0,0.0,0.266367801191405,1.0,127.15875110196984
13643,2.0,154.0,186.0,215.77,0.5234515233654361,0.6262560514107277,0.0
13644,3.0,89.0,106.0,591.0566666666667,0.9190341448453597,0.7218763142209096,0.0
13645,0.0,0.0,121.0,0.0,0.3102387065641674,1.0,148.1018587597327
13647,3.0,225.0,235.0,417.82666666666665,0.7633393081805365,0.7372537709835668,0.0
13649,1.0,110.0,367.0,148.8,0.13006843020234746,0.29907188678521857,0.0
13650,4.0,251.0,268.0,366.055,0.9604549083103212,0.777544461184779,0.0
13651,1.0,4.0,40.0,15.0,0.32815072816274304,0.45465927469820955,0.0
13652,2.0,323.0,369.0,393.14,0.40515999595192564,0.6226828299227967,0.0
13654,4.0,230.0,274.0,598.6,0.9037715676129653,0.7377103531211308,0.0
13655,1.0,127.0,242.0,549.32,0.20410449652484333,0.3981427573987159,0.0
13656,1.0,173.0,338.0,216.95,0.16730642110663843,0.37116902314267675,0.0
13657,1.0,191.0,202.0,229.8,0.2666488002432879,0.49036172926145616,0.0
13658,2.0,195.0,205.0,852.935,0.5316183602684729,0.6548433799557425,0.0
13659,1.0,115.0,321.0,527.8,0.15252581706106752,0.331148114875613,0.0
13662,2.0,174.0,260.0,335.03,0.4223699453201566,0.5635195007779742,0.0
13663,0.0,0.0,180.0,0.0,0.281439711230158,1.0,134.35378461832155
13666,1.0,227.0,288.0,20.6,0.21731984784742842,0.45181915728871846,0.0
13667,0.0,0.0,150.0,0.0,0.2953769381889979,1.0,141.0071427418783
13668,20.0,360.0,363.0,309.29650000000004,4.349422251855375,0.9482976717865234,2284.9375107589835
13669,1.0,99.0,150.0,170.39999999999998,0.26510516319127,0.44899278457619135,0.0
13670,0.0,0.0,76.0,0.0,0.3365418694517167,1.0,160.65847156297858
13672,1.0,31.0,333.0,124.26,0.11209307131184475,0.24711559473920872,0.0
13673,1.0,14.0,33.0,183.32,0.34858713241951866,0.47612479061568114,0.0
13675,1.0,133.0,285.0,178.38000000000002,0.17957191082349785,0.3718363239279407,0.0
13678,0.0,0.0,152.0,0.0,0.2944046778687743,1.0,140.5430047810863
13680,3.0,338.0,340.0,950.3133333333334,0.6722501720880159,0.7477651970901154,0.0
13681,3.0,138.0,156.0,208.12333333333333,0.8452754457634738,0.723081935030063,0.0
13682,0.0,0.0,188.0,0.0,0.2779438940528563,1.0,132.68495023083838
13684,0.0,0.0,286.0,0.0,0.24126685452736488,1.0,115.17605268646972
13685,5.0,58.0,61.0,357.056,1.7177832930220351,0.8273761142513613,0.0
13686,0.0,0.0,183.0,0.0,0.28011845624046433,1.0,133.72304346407836
13689,0.0,0.0,64.0,0.0,0.34433433254974455,1.0,164.37844023457257
13690,0.0,0.0,60.0,0.0,0.3470134433341696,1.0,165.65739504775777
13692,2.0,212.0,237.0,315.845,0.49416394968749267,0.6381520211457586,0.0
13694,34.0,370.0,374.0,1888.1617647058824,7.284334898300154,0.9657034046642492,18131.76818739365
13695,13.0,228.0,260.0,186.23,3.017260126243469,0.8628697271123191,1532.3312992253411
13697,0.0,0.0,39.0,0.0,0.36179963054623243,1.0,172.716030104383
13699,0.0,0.0,156.0,0.0,0.29247936884650366,1.0,139.62390010829077
13700,7.0,301.0,328.0,301.3014285714286,1.5265657537911712,0.8363638828423516,0.0
13703,0.0,0.0,319.0,0.0,0.23101151214222654,1.0,110.2803538670759
13704,8.0,83.0,89.0,277.4375,2.5893396440976395,0.876668816872015,0.0
13705,2.0,366.0,374.0,196.86,0.4264391676268882,0.6593489779463512,0.0
13706,0.0,0.0,303.0,0.0,0.23587211552454113,1.0,112.6007103551073
13707,1.0,48.0,316.0,223.0,0.1262136883492139,0.27226208059581347,0.0
13708,0.0,0.0,272.0,0.0,0.24589937838898338,1.0,117.38752849570311
13709,7.0,312.0,316.0,836.1928571428572,1.6120898558776497,0.8697285473659399,0.0
13710,0.0,0.0,32.0,0.0,0.3670155872899337,1.0,175.20602530036524
13711,0.0,0.0,219.0,0.0,0.2651847757369409,1.0,126.59399801004713
13712,0.0,0.0,247.0,0.0,0.2546323931888545,1.0,121.55649805711293
13715,3.0,91.0,373.0,268.8966666666667,0.2681223710252046,0.3105766046498175,0.0
13716,0.0,0.0,270.0,0.0,0.24657580318388655,1.0,117.71044039327322
13717,5.0,266.0,299.0,229.392,1.1187374886425747,0.7870269253904276,0.0
13718,1.0,49.0,296.0,192.5,0.13564279319336617,0.2850355082318749,0.0
13719,4.0,219.0,235.0,227.195,1.0065038919192981,0.777729095713469,0.0
13720,3.0,138.0,255.0,177.9,0.5719090172163497,0.5683339283834867,0.0
13721,0.0,0.0,37.0,0.0,0.3632745476854761,1.0,173.42012654759517
13722,1.0,151.0,283.0,911.94,0.18871472839259396,0.38971519147879585,0.0
13723,0.0,0.0,218.0,0.0,0.2655779413738809,1.0,126.78168755490161
13725,7.0,259.0,309.0,147.55857142857144,1.4814546175704397,0.7920171711474345,0.0
13726,1.0,62.0,101.0,786.98,0.2937848097206717,0.45728190750694236,0.0
13727,1.0,5.0,34.0,110.4,0.3384417837456411,0.46321771385415195,0.0
13728,5.0,274.0,311.0,171.512,1.0938127749791478,0.7816999801395745,0.0
13730,1.0,26.0,162.0,445.84999999999997,0.2071258877728911,0.35774672319543216,0.0
13731,1.0,27.0,247.0,302.47,0.14980644529385037,0.29431550341406165,0.0
13732,0.0,0.0,29.0,0.0,0.3692978468053959,1.0,176.29553112043325
13735,3.0,210.0,235.0,650.03,0.7425182442796295,0.7171442237451021,0.0
13736,1.0,255.0,261.0,374.37,0.24716788687270422,0.49525370710585187,0.0
13737,0.0,0.0,201.0,0.0,0.2724458683891969,1.0,130.06030087836226
13739,0.0,0.0,19.0,0.0,0.3771171852434417,1.0,180.02832955094271
13740,0.0,0.0,241.0,0.0,0.2568219208390779,1.0,122.60173550796225
13741,2.0,146.0,218.0,252.735,0.4580867508332509,0.5753581372291627,0.0
13742,10.0,304.0,321.0,266.184,2.2380623351824562,0.883849358419853,3377.588027263183
13743,6.0,257.0,260.0,199.98000000000002,1.4913619845579749,0.8529263161623715,0.0
13744,1.0,197.0,293.0,263.2,0.2020674471172728,0.42292715955004173,0.0
13745,0.0,0.0,163.0,0.0,0.28917040200085437,1.0,138.04426439538327
13747,0.0,0.0,374.0,0.0,0.21573549808702533,1.0,102.98788510626007
13748,3.0,278.0,374.0,248.08333333333334,0.5465282121780193,0.6338267762450268,0.0
13750,4.0,283.0,337.0,330.455,0.8225373931173928,0.7292339776626355,0.0
13751,0.0,0.0,289.0,0.0,0.2402968967068589,1.0,114.71301389377231
13752,5.0,122.0,247.0,181.73600000000002,0.8621885432589668,0.5648311819358666,0.0
13753,0.0,0.0,288.0,0.0,0.2406193440902147,1.0,114.86694393479165
13754,1.0,166.0,318.0,126.6,0.17500407970607493,0.3784864603112385,0.0
13755,7.0,60.0,64.0,237.9557142857143,2.38511233288218,0.8666562253790362,0.0
13756,11.0,365.0,368.0,423.33818181818185,2.377974928926295,0.9128062394787951,4005.003862159252
13758,6.0,362.0,374.0,471.34999999999997,1.2713213309045097,0.8426073034362503,0.0
13759,1.0,38.0,72.0,99.0,0.3121117133644765,0.46044976834461804,0.0
13760,1.0,202.0,257.0,151.70000000000002,0.22811587844753384,0.45453234962047373,0.0
13761,1.0,129.0,180.0,578.94,0.2542165534455456,0.451872288093688,0.0
13762,0.0,0.0,219.0,0.0,0.2651847757369409,1.0,126.59399801004713
13763,0.0,0.0,64.0,0.0,0.34433433254974455,1.0,164.37844023457257
13764,2.0,267.0,338.0,510.935,0.40107052179608327,0.5932872298182263,0.0
13767,30.0,371.0,374.0,557.0826666666667,6.43771896683355,0.9635859703593845,4938.413789442696
13769,8.0,365.0,368.0,309.27625,1.7294951877924951,0.8851488682836985,0.0
13771,2.0,183.0,248.0,881.425,0.44931375886643427,0.5894332265045554,0.0
13772,2.0,206.0,240.0,451.855,0.48387544809007105,0.6275678641769504,0.0
13774,0.0,0.0,82.0,0.0,0.33277762044994325,1.0,158.86149310026116
13777,23.0,373.0,374.0,843.1304347826087,4.949992681752327,0.9569935033311371,6495.260917130942
13778,0.0,0.0,104.0,0.0,0.319673295643384,1.0,152.60574608810913
13780,1.0,163.0,171.0,243.73000000000002,0.2811121418481171,0.4926081029697399,0.0
13781,0.0,0.0,251.0,0.0,0.2531934415223655,1.0,120.8695708234592
13782,5.0,315.0,328.0,144.012,1.1185435107595552,0.817055891277377,0.0
13784,10.0,323.0,333.0,234.91500000000002,2.2324132819717497,0.8952059276360544,2973.301630280187
13786,0.0,0.0,368.0,0.0,0.21730269435087785,1.0,103.73603378921578
13787,1.0,289.0,365.0,202.64000000000001,0.19441914931160167,0.44595240630028266,0.0
13790,0.0,0.0,5.0,0.0,0.3886447333515221,1.0,185.531354369014
13791,1.0,41.0,169.0,579.0,0.2111149985603732,0.36876803380080814,0.0
13792,1.0,221.0,288.0,120.95,0.21493193602566904,0.4468545656157823,0.0
13798,52.0,371.0,373.0,706.6509615384615,11.187710291824613,0.9782943983120783,9383.466162923974
13799,1.0,178.0,295.0,347.15999999999997,0.19301609155873545,0.40505953543444756,0.0
13800,0.0,0.0,310.0,0.0,0.23372055001119726,1.0,111.57359528201226
13801,0.0,0.0,67.0,0.0,0.34235225348743975,1.0,163.43223466084808
13802,2.0,173.0,312.0,1814.8400000000001,0.3517937808996868,0.5033874477591824,0.0
13803,0.0,0.0,256.0,0.0,0.25141758102582706,1.0,120.02180993846814
13804,5.0,259.0,290.0,382.43199999999996,1.135761392985752,0.7894952025102476,0.0
13805,1.0,77.0,130.0,424.36,0.27153331067479525,0.4446886496140262,0.0
13806,0.0,0.0,64.0,0.0,0.34433433254974455,1.0,164.37844023457257
13807,0.0,0.0,368.0,0.0,0.21730269435087785,1.0,103.73603378921578
13808,4.0,91.0,97.0,293.55,1.276711877017774,0.7894277364808824,0.0
13809,0.0,0.0,306.0,0.0,0.23494516230196472,1.0,112.15820111192717
13810,1.0,28.0,57.0,246.01,0.32461427136102367,0.4652420309288081,0.0
13811,2.0,56.0,240.0,277.875,0.31396390916831063,0.40719912672387937,0.0
13812,2.0,63.0,106.0,130.13,0.5742747376898036,0.6013814998299881,0.0
13813,3.0,95.0,135.0,327.24,0.827634480326956,0.6836795474107324,0.0
13814,1.0,45.0,138.0,961.5799999999999,0.2416299049606579,0.40112407708129466,0.0
13815,3.0,296.0,319.0,1005.1166666666667,0.66822401273842,0.7237174414947147,0.0
13816,1.0,41.0,65.0,199.98000000000002,0.324205787826856,0.4719296749895293,0.0
13817,1.0,322.0,352.0,254.27999999999997,0.21214025019480193,0.4789128907126353,0.0
13819,2.0,18.0,320.0,366.025,0.18326781422780433,0.26496723220820917,0.0
13821,1.0,117.0,262.0,115.49000000000001,0.18612249761359403,0.3734556464942804,0.0
13822,1.0,35.0,41.0,163.62,0.35490348430312857,0.4927218002801115,0.0
13823,1.0,73.0,92.0,307.24,0.31293731428205107,0.47920513045425434,0.0
13824,4.0,278.0,311.0,314.01500000000004,0.8832680912784512,0.7574522433637061,0.0
13826,0.0,0.0,177.0,0.0,0.28277357257328395,1.0,134.9905437978337
13827,2.0,86.0,144.0,149.655,0.5217335230038661,0.5833535378480672,0.0
13828,0.0,0.0,23.0,0.0,0.3739495912857057,1.0,178.51618247512397
13831,5.0,353.0,370.0,358.99799999999993,1.0565950025660595,0.8130570914879816,0.0
13832,0.0,0.0,20.0,0.0,0.37632020747852557,1.0,179.64786803573898
13833,0.0,0.0,160.0,0.0,0.2905792533809315,1.0,138.71682234412035
13835,3.0,190.0,216.0,168.70666666666668,0.7607660739899622,0.7145822891425277,0.0
13837,1.0,106.0,318.0,157.54000000000002,0.15021216366705856,0.32486825574309103,0.0
13838,2.0,364.0,370.0,226.81,0.4296605561258556,0.661135802336077,0.0
13841,0.0,0.0,253.0,0.0,0.2524800794458547,1.0,120.52902579389146
13842,8.0,308.0,367.0,384.38124999999997,1.5477905152257183,0.7911940459557435,0.0
13844,0.0,0.0,12.0,0.0,0.3827931384156526,1.0,182.7379179976821
13845,0.0,0.0,65.0,0.0,0.3436710693958181,1.0,164.06181144562734
13846,2.0,336.0,361.0,226.82999999999998,0.42253338311885014,0.6431012074216661,0.0
13848,2.0,274.0,367.0,467.5,0.37314607131385796,0.5720942321874135,0.0
13849,1.0,119.0,171.0,944.37,0.2568202382734867,0.45004007848402455,0.0
13850,0.0,0.0,130.0,0.0,0.30546762868891525,1.0,145.82423998856837
13851,2.0,193.0,289.0,1202.5700000000002,0.4002848289042184,0.5556510578759204,0.0
13853,0.0,0.0,58.0,0.0,0.3483688516033488,1.0,166.30444030612315
13854,24.0,357.0,366.0,325.005,5.148720070440354,0.9464103694750158,2545.1053000449683
13856,2.0,35.0,204.0,147.05,0.3371927792053157,0.4147234102031548,0.0
13858,0.0,0.0,58.0,0.0,0.3483688516033488,1.0,166.30444030612315
13859,0.0,0.0,327.0,0.0,0.2286558889044647,1.0,109.15582564842182
13860,3.0,85.0,87.0,280.00666666666666,0.983846089838437,0.7466007362908565,0.0
13862,7.0,314.0,333.0,254.8942857142857,1.539929587795417,0.849054953290698,0.0
13863,0.0,0.0,248.0,0.0,0.2542711158742623,1.0,121.38403137037551
13865,3.0,231.0,290.0,126.08666666666666,0.6463653048513138,0.6738955978159665,0.0
13866,0.0,0.0,75.0,0.0,0.3371776175951982,1.0,160.96196522692338
13867,2.0,187.0,219.0,438.22,0.49974763322969046,0.6286148933987408,0.0
13868,1.0,31.0,39.0,2685.0,0.35453854366880994,0.49022503476811413,0.0
13869,3.0,234.0,358.0,927.11,0.5169663999160191,0.5880123057120787,0.0
13870,5.0,285.0,288.0,445.38199999999995,1.1963733444959914,0.8294022412198767,0.0
13871,11.0,286.0,309.0,540.6545454545454,2.467051398641226,0.879332116369498,5306.4763103251325
13873,2.0,190.0,310.0,134.07500000000002,0.3703008043307217,0.5284921990093399,0.0
13874,0.0,0.0,359.0,0.0,0.21969682517207262,1.0,104.87894477108443
13875,4.0,248.0,302.0,361.535,0.8554530237119912,0.7250071524625742,0.0
13876,0.0,0.0,64.0,0.0,0.34433433254974455,1.0,164.37844023457257
13877,0.0,0.0,87.0,0.0,0.32970505191858124,1.0,157.39470929465224
13878,0.0,0.0,55.0,0.0,0.35042213750926404,1.0,167.2846386269549
13880,9.0,346.0,368.0,346.8855555555556,1.8874021676315993,0.8693790200451024,7725.833062240583
13881,15.0,308.0,312.0,1075.612,3.4717487231132846,0.9317314025977379,8274.497774982054
13882,4.0,62.0,65.0,249.5925,1.363788572618106,0.7943389854220096,0.0
13883,2.0,243.0,254.0,847.0350000000001,0.49483336577200204,0.6546738992118385,0.0
13884,3.0,276.0,284.0,216.48333333333335,0.7160837753819455,0.7405888211195572,0.0
13885,1.0,11.0,201.0,107.65,0.16860772074254976,0.3095951622082143,0.0
13886,0.0,0.0,72.0,0.0,0.3390994941159695,1.0,161.8794312909912
13887,0.0,0.0,205.0,0.0,0.27079792845092504,1.0,129.2736067527794
13888,1.0,99.0,219.0,366.11,0.2061322126203219,0.3888606074003397,0.0
13889,0.0,0.0,93.0,0.0,0.32609269772010857,1.0,155.67024242455307
13890,8.0,357.0,359.0,211.6825,1.75092141005598,0.8863497877023802,0.0
13892,3.0,220.0,247.0,192.81666666666663,0.7277603465207256,0.715083614119502,0.0
13893,0.0,0.0,298.0,0.0,0.23743347602362003,1.0,113.3460731586999
13894,1.0,287.0,311.0,403.77000000000004,0.2249787358453252,0.4821760523004141,0.0
13895,3.0,136.0,165.0,736.87,0.8135311113512809,0.7061646499131238,0.0
